UserID,ActivityID,ActivityName,ActivityType,EntryTime(Timestamp),Duration,LeaveTime(Timestamp),LeaveTime(ISO),EntryTime(ISO)
8328,13509,练习-控制输出格式,assignment,1.61537E+12,72,1.61537E+12,2021-03-10T17:05:37,2021-03-10T17:04:25
8328,13510,练习讲解-身高的公/英制转换,video,1.61537E+12,239,1.61537E+12,2021-03-10T17:09:43,2021-03-10T17:05:44
8328,13511,不规则面积计算,video,1.61537E+12,501,1.61537E+12,2021-03-10T17:18:07,2021-03-10T17:09:46
8328,13512,练习-计算总面积,assignment,1.61537E+12,8,1.61537E+12,2021-03-10T17:18:17,2021-03-10T17:18:09
8328,13511,不规则面积计算,video,1.61537E+12,107,1.61537E+12,2021-03-10T17:20:07,2021-03-10T17:18:20
8328,13512,练习-计算总面积,assignment,1.61537E+12,793,1.61537E+12,2021-03-10T17:33:32,2021-03-10T17:20:19
8328,13512,练习-计算总面积,assignment,1.61537E+12,33,1.61537E+12,2021-03-10T17:34:07,2021-03-10T17:33:34
8309,13505,计算平均气温,video,1.61546E+12,281,1.61546E+12,2021-03-11T17:40:09,2021-03-11T17:35:28
8309,13508,练习-计算行程费用,assignment,1.61546E+12,798,1.61546E+12,2021-03-11T17:53:30,2021-03-11T17:40:12
8309,13506,练习讲解-计算行程费用,video,1.61546E+12,307,1.61546E+12,2021-03-11T17:58:41,2021-03-11T17:53:34
8068,13505,计算平均气温,video,1.61547E+12,386,1.61547E+12,2021-03-11T20:34:25,2021-03-11T20:27:59
8068,13508,练习-计算行程费用,assignment,1.61547E+12,55,1.61547E+12,2021-03-11T20:35:23,2021-03-11T20:34:28
8068,13505,计算平均气温,video,1.61547E+12,180,1.61547E+12,2021-03-11T20:38:25,2021-03-11T20:35:25
8068,13506,练习讲解-计算行程费用,video,1.61547E+12,29,1.61547E+12,2021-03-11T20:39:00,2021-03-11T20:38:31
8068,13507,控制输出格式,video,1.61547E+12,930,1.61547E+12,2021-03-11T20:54:33,2021-03-11T20:39:03
8309,13505,计算平均气温,video,1.61555E+12,2182,1.61555E+12,2021-03-12T21:04:41,2021-03-12T20:28:19
8309,13505,计算平均气温,video,1.61555E+12,191,1.61555E+12,2021-03-12T21:07:52,2021-03-12T21:04:41
8309,13508,练习-计算行程费用,assignment,1.61555E+12,459,1.61555E+12,2021-03-12T21:15:37,2021-03-12T21:07:58
8309,13506,练习讲解-计算行程费用,video,1.61555E+12,90,1.61556E+12,2021-03-12T21:17:10,2021-03-12T21:15:40
8309,13508,练习-计算行程费用,assignment,1.61555E+12,296,1.61556E+12,2021-03-12T21:20:42,2021-03-12T21:15:46
8309,13506,练习讲解-计算行程费用,video,1.61556E+12,217,1.61556E+12,2021-03-12T21:20:49,2021-03-12T21:17:12
8309,13508,练习-计算行程费用,assignment,1.61556E+12,39,1.61556E+12,2021-03-12T21:21:23,2021-03-12T21:20:44
8309,13507,控制输出格式,video,1.61556E+12,271,1.61556E+12,2021-03-12T21:25:21,2021-03-12T21:20:50
8309,13509,练习-控制输出格式,assignment,1.61556E+12,238,1.61556E+12,2021-03-12T21:25:24,2021-03-12T21:21:26
8309,13510,练习讲解-身高的公/英制转换,video,1.61556E+12,595,1.61556E+12,2021-03-12T21:53:07,2021-03-12T21:43:12
8309,13509,练习-控制输出格式,assignment,1.61556E+12,10,1.61556E+12,2021-03-12T21:52:54,2021-03-12T21:52:44
8309,13509,练习-控制输出格式,assignment,1.61556E+12,6,1.61556E+12,2021-03-12T21:53:04,2021-03-12T21:52:58
8309,13512,练习-计算总面积,assignment,1.61556E+12,30,1.61556E+12,2021-03-12T21:53:41,2021-03-12T21:53:11
8309,13512,练习-计算总面积,assignment,1.61556E+12,10,1.61556E+12,2021-03-12T21:53:50,2021-03-12T21:53:40
8309,13511,不规则面积计算,video,1.61556E+12,22,1.61556E+12,2021-03-12T22:08:45,2021-03-12T22:08:23
8309,13513,BMI计算-从键盘输入,video,1.61556E+12,50,1.61556E+12,2021-03-12T22:09:38,2021-03-12T22:08:48
8309,13510,练习讲解-身高的公/英制转换,video,1.61556E+12,6,1.61556E+12,2021-03-12T22:09:46,2021-03-12T22:09:40
8329,13508,练习-计算行程费用,assignment,1.6156E+12,90,1.6156E+12,2021-03-13T08:27:42,2021-03-13T08:26:12
8329,13506,练习讲解-计算行程费用,video,1.6156E+12,7,1.6156E+12,2021-03-13T08:27:51,2021-03-13T08:27:44
8329,13510,练习讲解-身高的公/英制转换,video,1.6156E+12,978,1.6156E+12,2021-03-13T08:44:17,2021-03-13T08:27:59
8329,13509,练习-控制输出格式,assignment,1.6156E+12,27,1.6156E+12,2021-03-13T08:44:47,2021-03-13T08:44:20
8329,13511,不规则面积计算,video,1.6156E+12,293,1.6156E+12,2021-03-13T08:49:45,2021-03-13T08:44:52
8329,13512,练习-计算总面积,assignment,1.6156E+12,160,1.6156E+12,2021-03-13T08:52:32,2021-03-13T08:49:52
8329,13511,不规则面积计算,video,1.6156E+12,175,1.6156E+12,2021-03-13T08:55:29,2021-03-13T08:52:34
8329,13512,练习-计算总面积,assignment,1.6156E+12,177,1.6156E+12,2021-03-13T08:58:28,2021-03-13T08:55:31
8329,13511,不规则面积计算,video,1.6156E+12,91,1.6156E+12,2021-03-13T09:00:00,2021-03-13T08:58:29
8329,13512,练习-计算总面积,assignment,1.6156E+12,188,1.6156E+12,2021-03-13T09:03:10,2021-03-13T09:00:02
8329,13513,BMI计算-从键盘输入,video,1.6156E+12,232,1.6156E+12,2021-03-13T09:07:11,2021-03-13T09:03:19
8329,13514,练习-外部输入,assignment,1.6156E+12,829,1.6156E+12,2021-03-13T09:21:02,2021-03-13T09:07:13
8329,13514,练习-外部输入,assignment,1.6156E+12,34,1.6156E+12,2021-03-13T09:21:57,2021-03-13T09:21:23
8329,13515,BMI分段输出,video,1.6156E+12,298,1.6156E+12,2021-03-13T09:27:01,2021-03-13T09:22:03
8329,13516,练习-判断奇数或偶数,assignment,1.6156E+12,8,1.6156E+12,2021-03-13T09:27:13,2021-03-13T09:27:05
8068,13505,计算平均气温,video,1.6156E+12,265,1.6156E+12,2021-03-13T10:01:11,2021-03-13T09:56:46
8068,13508,练习-计算行程费用,assignment,1.6156E+12,489,1.6156E+12,2021-03-13T10:09:24,2021-03-13T10:01:15
8068,13506,练习讲解-计算行程费用,video,1.6156E+12,276,1.6156E+12,2021-03-13T10:14:02,2021-03-13T10:09:26
8068,13508,练习-计算行程费用,assignment,1.6156E+12,10,1.6156E+12,2021-03-13T10:14:15,2021-03-13T10:14:05
8068,13508,练习-计算行程费用,assignment,1.6156E+12,7,1.6156E+12,2021-03-13T10:14:24,2021-03-13T10:14:17
8068,13507,控制输出格式,video,1.6156E+12,246,1.6156E+12,2021-03-13T10:18:32,2021-03-13T10:14:26
8068,13509,练习-控制输出格式,assignment,1.6156E+12,86,1.6156E+12,2021-03-13T10:20:01,2021-03-13T10:18:35
8068,13510,练习讲解-身高的公/英制转换,video,1.6156E+12,11,1.6156E+12,2021-03-13T10:20:14,2021-03-13T10:20:03
8068,13509,练习-控制输出格式,assignment,1.6156E+12,268,1.6156E+12,2021-03-13T10:24:44,2021-03-13T10:20:16
8068,13507,控制输出格式,video,1.6156E+12,210,1.6156E+12,2021-03-13T10:28:18,2021-03-13T10:24:48
8068,13510,练习讲解-身高的公/英制转换,video,1.6156E+12,1623,1.6156E+12,2021-03-13T10:55:32,2021-03-13T10:28:29
8054,13505,计算平均气温,video,1.6156E+12,409,1.6156E+12,2021-03-13T10:58:45,2021-03-13T10:51:56
8068,13509,练习-控制输出格式,assignment,1.6156E+12,9,1.6156E+12,2021-03-13T10:55:44,2021-03-13T10:55:35
8068,13511,不规则面积计算,video,1.6156E+12,258,1.6156E+12,2021-03-13T11:00:08,2021-03-13T10:55:50
8054,13508,练习-计算行程费用,assignment,1.6156E+12,171,1.6156E+12,2021-03-13T11:01:40,2021-03-13T10:58:49
8068,13512,练习-计算总面积,assignment,1.6156E+12,773,1.61561E+12,2021-03-13T11:13:05,2021-03-13T11:00:12
8054,13508,练习-计算行程费用,assignment,1.6156E+12,23,1.6156E+12,2021-03-13T11:02:10,2021-03-13T11:01:47
8054,13506,练习讲解-计算行程费用,video,1.6156E+12,389,1.6156E+12,2021-03-13T11:08:43,2021-03-13T11:02:14
8054,13508,练习-计算行程费用,assignment,1.6156E+12,9,1.6156E+12,2021-03-13T11:08:58,2021-03-13T11:08:49
8054,13507,控制输出格式,video,1.6156E+12,423,1.61561E+12,2021-03-13T11:16:07,2021-03-13T11:09:04
8068,13511,不规则面积计算,video,1.61561E+12,26,1.61561E+12,2021-03-13T11:13:39,2021-03-13T11:13:13
8068,13512,练习-计算总面积,assignment,1.61561E+12,39,1.61561E+12,2021-03-13T11:14:20,2021-03-13T11:13:41
8068,13511,不规则面积计算,video,1.61561E+12,1074,1.61561E+12,2021-03-13T11:32:16,2021-03-13T11:14:22
8054,13509,练习-控制输出格式,assignment,1.61561E+12,127,1.61561E+12,2021-03-13T11:18:20,2021-03-13T11:16:13
8054,13510,练习讲解-身高的公/英制转换,video,1.61561E+12,401,1.61561E+12,2021-03-13T11:25:04,2021-03-13T11:18:23
7821,13517,讨论-Python用作计算器,discussion,1.61561E+12,6,1.61561E+12,2021-03-13T11:22:41,2021-03-13T11:22:35
7821,13505,计算平均气温,video,1.61561E+12,399,1.61561E+12,2021-03-13T11:29:23,2021-03-13T11:22:44
8054,13511,不规则面积计算,video,1.61561E+12,2448,1.61561E+12,2021-03-13T12:06:01,2021-03-13T11:25:13
8068,13512,练习-计算总面积,assignment,1.61561E+12,11,1.61561E+12,2021-03-13T11:32:29,2021-03-13T11:32:18
8068,13513,BMI计算-从键盘输入,video,1.61561E+12,398,1.61561E+12,2021-03-13T11:39:12,2021-03-13T11:32:34
8054,13513,BMI计算-从键盘输入,video,1.61561E+12,594,1.61561E+12,2021-03-13T12:16:13,2021-03-13T12:06:19
8054,13514,练习-外部输入,assignment,1.61561E+12,11,1.61561E+12,2021-03-13T12:16:35,2021-03-13T12:16:24
8054,13515,BMI分段输出,video,1.61561E+12,727,1.61561E+12,2021-03-13T12:28:44,2021-03-13T12:16:37
8054,13516,练习-判断奇数或偶数,assignment,1.61561E+12,7,1.61561E+12,2021-03-13T12:35:20,2021-03-13T12:35:13
8068,13514,练习-外部输入,assignment,1.61561E+12,10,1.61561E+12,2021-03-13T13:09:07,2021-03-13T13:08:57
8068,13514,练习-外部输入,assignment,1.61561E+12,657,1.61561E+12,2021-03-13T13:20:09,2021-03-13T13:09:12
8054,13517,讨论-Python用作计算器,discussion,1.61561E+12,22,1.61561E+12,2021-03-13T13:13:57,2021-03-13T13:13:35
8068,13515,BMI分段输出,video,1.61561E+12,298,1.61561E+12,2021-03-13T13:25:14,2021-03-13T13:20:16
8068,13516,练习-判断奇数或偶数,assignment,1.61561E+12,20,1.61561E+12,2021-03-13T13:25:37,2021-03-13T13:25:17
8068,13515,BMI分段输出,video,1.61561E+12,33,1.61561E+12,2021-03-13T13:26:12,2021-03-13T13:25:39
8068,13516,练习-判断奇数或偶数,assignment,1.61561E+12,280,1.61561E+12,2021-03-13T13:30:55,2021-03-13T13:26:15
8068,13515,BMI分段输出,video,1.61561E+12,249,1.61561E+12,2021-03-13T13:35:06,2021-03-13T13:30:57
8068,13516,练习-判断奇数或偶数,assignment,1.61561E+12,57,1.61561E+12,2021-03-13T13:36:06,2021-03-13T13:35:09
8068,13517,讨论-Python用作计算器,discussion,1.61561E+12,15,1.61561E+12,2021-03-13T13:36:28,2021-03-13T13:36:13
8068,13517,讨论-Python用作计算器,discussion,1.61561E+12,10,1.61561E+12,2021-03-13T13:36:40,2021-03-13T13:36:30
8068,13517,讨论-Python用作计算器,discussion,1.61561E+12,118,1.61561E+12,2021-03-13T13:41:28,2021-03-13T13:39:30
8328,13513,BMI计算-从键盘输入,video,1.61562E+12,443,1.61562E+12,2021-03-13T14:11:15,2021-03-13T14:03:52
7821,13505,计算平均气温,video,1.61562E+12,459,1.61562E+12,2021-03-13T14:14:24,2021-03-13T14:06:45
8328,13514,练习-外部输入,assignment,1.61562E+12,1455,1.61562E+12,2021-03-13T14:35:34,2021-03-13T14:11:19
7821,13508,练习-计算行程费用,assignment,1.61562E+12,531,1.61562E+12,2021-03-13T14:23:19,2021-03-13T14:14:28
7821,13505,计算平均气温,video,1.61562E+12,65,1.61562E+12,2021-03-13T14:24:27,2021-03-13T14:23:22
7821,13505,计算平均气温,video,1.61562E+12,635,1.61562E+12,2021-03-13T14:35:11,2021-03-13T14:24:36
7821,13506,练习讲解-计算行程费用,video,1.61562E+12,266,1.61562E+12,2021-03-13T14:39:40,2021-03-13T14:35:14
8328,13514,练习-外部输入,assignment,1.61562E+12,21,1.61562E+12,2021-03-13T14:35:58,2021-03-13T14:35:37
8328,13515,BMI分段输出,video,1.61562E+12,611,1.61562E+12,2021-03-13T14:46:12,2021-03-13T14:36:01
8054,13507,控制输出格式,video,1.61562E+12,208,1.61562E+12,2021-03-13T14:41:36,2021-03-13T14:38:08
7821,13508,练习-计算行程费用,assignment,1.61562E+12,254,1.61562E+12,2021-03-13T14:43:57,2021-03-13T14:39:43
8054,13507,控制输出格式,video,1.61562E+12,95,1.61562E+12,2021-03-13T14:43:26,2021-03-13T14:41:51
7821,13506,练习讲解-计算行程费用,video,1.61562E+12,426,1.61562E+12,2021-03-13T14:51:12,2021-03-13T14:44:06
8328,13516,练习-判断奇数或偶数,assignment,1.61562E+12,740,1.61562E+12,2021-03-13T14:58:34,2021-03-13T14:46:14
8054,13507,控制输出格式,video,1.61562E+12,81,1.61562E+12,2021-03-13T14:49:01,2021-03-13T14:47:40
8326,13517,讨论-Python用作计算器,discussion,1.61562E+12,17,1.61562E+12,2021-03-13T14:49:13,2021-03-13T14:48:56
8054,13507,控制输出格式,video,1.61562E+12,196,1.61562E+12,2021-03-13T14:52:32,2021-03-13T14:49:16
7821,13507,控制输出格式,video,1.61562E+12,304,1.61562E+12,2021-03-13T14:56:19,2021-03-13T14:51:15
7821,13509,练习-控制输出格式,assignment,1.61562E+12,1002,1.61562E+12,2021-03-13T15:13:09,2021-03-13T14:56:27
8328,13515,BMI分段输出,video,1.61562E+12,91,1.61562E+12,2021-03-13T15:00:08,2021-03-13T14:58:37
8328,13516,练习-判断奇数或偶数,assignment,1.61562E+12,40,1.61562E+12,2021-03-13T15:00:52,2021-03-13T15:00:12
8328,13517,讨论-Python用作计算器,discussion,1.61562E+12,91,1.61562E+12,2021-03-13T15:02:34,2021-03-13T15:01:03
7821,13507,控制输出格式,video,1.61562E+12,211,1.61562E+12,2021-03-13T15:16:47,2021-03-13T15:13:16
7821,13509,练习-控制输出格式,assignment,1.61562E+12,268,1.61562E+12,2021-03-13T15:21:24,2021-03-13T15:16:56
8308,13505,计算平均气温,video,1.61562E+12,432,1.61562E+12,2021-03-13T15:26:19,2021-03-13T15:19:07
7821,13507,控制输出格式,video,1.61562E+12,73,1.61562E+12,2021-03-13T15:22:51,2021-03-13T15:21:38
7821,13509,练习-控制输出格式,assignment,1.61562E+12,100,1.61562E+12,2021-03-13T15:24:33,2021-03-13T15:22:53
7821,13509,练习-控制输出格式,assignment,1.61562E+12,13,1.61562E+12,2021-03-13T15:24:49,2021-03-13T15:24:36
7821,13510,练习讲解-身高的公/英制转换,video,1.61562E+12,388,1.61562E+12,2021-03-13T15:31:21,2021-03-13T15:24:53
8308,13508,练习-计算行程费用,assignment,1.61562E+12,923,1.61562E+12,2021-03-13T15:41:47,2021-03-13T15:26:24
7821,13511,不规则面积计算,video,1.61562E+12,728,1.61562E+12,2021-03-13T15:44:26,2021-03-13T15:32:18
8308,13506,练习讲解-计算行程费用,video,1.61562E+12,220,1.61562E+12,2021-03-13T15:45:33,2021-03-13T15:41:53
7821,13512,练习-计算总面积,assignment,1.61562E+12,391,1.61562E+12,2021-03-13T15:50:59,2021-03-13T15:44:28
8308,13508,练习-计算行程费用,assignment,1.61562E+12,7,1.61562E+12,2021-03-13T15:45:43,2021-03-13T15:45:36
8308,13507,控制输出格式,video,1.61562E+12,265,1.61562E+12,2021-03-13T15:50:10,2021-03-13T15:45:45
8308,13509,练习-控制输出格式,assignment,1.61562E+12,975,1.61562E+12,2021-03-13T16:06:32,2021-03-13T15:50:17
8308,13507,控制输出格式,video,1.61562E+12,94,1.61562E+12,2021-03-13T16:08:09,2021-03-13T16:06:35
8308,13509,练习-控制输出格式,assignment,1.61562E+12,126,1.61562E+12,2021-03-13T16:10:17,2021-03-13T16:08:11
8308,13510,练习讲解-身高的公/英制转换,video,1.61562E+12,271,1.61562E+12,2021-03-13T16:14:57,2021-03-13T16:10:26
8308,13511,不规则面积计算,video,1.61562E+12,561,1.61562E+12,2021-03-13T16:24:20,2021-03-13T16:14:59
8308,13512,练习-计算总面积,assignment,1.61562E+12,8,1.61562E+12,2021-03-13T16:24:31,2021-03-13T16:24:23
8308,13511,不规则面积计算,video,1.61562E+12,68,1.61562E+12,2021-03-13T16:25:40,2021-03-13T16:24:32
8308,13512,练习-计算总面积,assignment,1.61562E+12,67,1.61562E+12,2021-03-13T16:26:49,2021-03-13T16:25:42
8308,13511,不规则面积计算,video,1.61562E+12,32,1.61562E+12,2021-03-13T16:27:24,2021-03-13T16:26:52
8308,13512,练习-计算总面积,assignment,1.61562E+12,347,1.61562E+12,2021-03-13T16:33:12,2021-03-13T16:27:25
8308,13511,不规则面积计算,video,1.61562E+12,478,1.61562E+12,2021-03-13T16:41:15,2021-03-13T16:33:17
8308,13512,练习-计算总面积,assignment,1.61562E+12,159,1.61563E+12,2021-03-13T16:43:57,2021-03-13T16:41:18
7821,13511,不规则面积计算,video,1.61563E+12,775,1.61563E+12,2021-03-13T17:07:12,2021-03-13T16:54:17
7821,13512,练习-计算总面积,assignment,1.61563E+12,146,1.61563E+12,2021-03-13T17:09:44,2021-03-13T17:07:18
7821,13513,BMI计算-从键盘输入,video,1.61563E+12,536,1.61563E+12,2021-03-13T17:18:52,2021-03-13T17:09:56
7821,13514,练习-外部输入,assignment,1.61563E+12,651,1.61563E+12,2021-03-13T17:29:46,2021-03-13T17:18:55
7821,13511,不规则面积计算,video,1.61563E+12,17,1.61563E+12,2021-03-13T17:30:11,2021-03-13T17:29:54
7821,13510,练习讲解-身高的公/英制转换,video,1.61563E+12,628,1.61563E+12,2021-03-13T17:40:41,2021-03-13T17:30:13
7821,13514,练习-外部输入,assignment,1.61563E+12,536,1.61563E+12,2021-03-13T17:49:40,2021-03-13T17:40:44
7821,13514,练习-外部输入,assignment,1.61563E+12,6,1.61563E+12,2021-03-13T17:49:49,2021-03-13T17:49:43
7821,13515,BMI分段输出,video,1.61563E+12,671,1.61563E+12,2021-03-13T18:01:03,2021-03-13T17:49:52
8308,13513,BMI计算-从键盘输入,video,1.61563E+12,17,1.61563E+12,2021-03-13T17:55:23,2021-03-13T17:55:06
8308,13512,练习-计算总面积,assignment,1.61563E+12,15,1.61563E+12,2021-03-13T17:55:41,2021-03-13T17:55:26
8308,13513,BMI计算-从键盘输入,video,1.61563E+12,579,1.61563E+12,2021-03-13T18:05:22,2021-03-13T17:55:43
7821,13516,练习-判断奇数或偶数,assignment,1.61563E+12,1759,1.61563E+12,2021-03-13T18:30:29,2021-03-13T18:01:10
8308,13514,练习-外部输入,assignment,1.61563E+12,66,1.61563E+12,2021-03-13T18:06:30,2021-03-13T18:05:24
8308,13513,BMI计算-从键盘输入,video,1.61563E+12,29,1.61563E+12,2021-03-13T18:07:02,2021-03-13T18:06:33
8308,13514,练习-外部输入,assignment,1.61563E+12,3153,1.61563E+12,2021-03-13T18:59:37,2021-03-13T18:07:04
7821,13516,练习-判断奇数或偶数,assignment,1.61563E+12,22,1.61563E+12,2021-03-13T18:31:02,2021-03-13T18:30:40
7821,13515,BMI分段输出,video,1.61563E+12,797,1.61563E+12,2021-03-13T18:44:23,2021-03-13T18:31:06
7821,13516,练习-判断奇数或偶数,assignment,1.61563E+12,330,1.61563E+12,2021-03-13T18:49:56,2021-03-13T18:44:26
7821,13516,练习-判断奇数或偶数,assignment,1.61563E+12,6,1.61563E+12,2021-03-13T18:50:05,2021-03-13T18:49:59
7821,13517,讨论-Python用作计算器,discussion,1.61563E+12,467,1.61563E+12,2021-03-13T18:57:55,2021-03-13T18:50:08
