UserID,ActivityID,ActivityName,ActivityType,EntryTime(Timestamp),Duration,LeaveTime(Timestamp),LeaveTime(ISO),EntryTime(ISO)
7834,13506,练习讲解-计算行程费用,video,1.61562E+12,813,1.61562E+12,2021-03-13T14:25:17,2021-03-13T14:11:44
8070,13505,计算平均气温,video,1.61562E+12,5487,1.61562E+12,2021-03-13T15:54:10,2021-03-13T14:22:43
7834,13507,控制输出格式,video,1.61562E+12,333,1.61562E+12,2021-03-13T14:30:52,2021-03-13T14:25:19
7834,13509,练习-控制输出格式,assignment,1.61562E+12,452,1.61562E+12,2021-03-13T14:38:26,2021-03-13T14:30:54
7834,13507,控制输出格式,video,1.61562E+12,134,1.61562E+12,2021-03-13T14:40:43,2021-03-13T14:38:29
7834,13509,练习-控制输出格式,assignment,1.61562E+12,473,1.61562E+12,2021-03-13T14:48:38,2021-03-13T14:40:45
7834,13507,控制输出格式,video,1.61562E+12,77,1.61562E+12,2021-03-13T14:49:58,2021-03-13T14:48:41
7834,13509,练习-控制输出格式,assignment,1.61562E+12,19,1.61562E+12,2021-03-13T14:50:19,2021-03-13T14:50:00
7834,13510,练习讲解-身高的公/英制转换,video,1.61562E+12,457,1.61562E+12,2021-03-13T14:58:02,2021-03-13T14:50:25
7834,13511,不规则面积计算,video,1.61562E+12,513,1.61562E+12,2021-03-13T15:06:46,2021-03-13T14:58:13
7834,13512,练习-计算总面积,assignment,1.61562E+12,65,1.61562E+12,2021-03-13T15:07:53,2021-03-13T15:06:48
7834,13511,不规则面积计算,video,1.61562E+12,581,1.61562E+12,2021-03-13T15:17:36,2021-03-13T15:07:55
7834,13514,练习-外部输入,assignment,1.61563E+12,141,1.61563E+12,2021-03-13T16:52:20,2021-03-13T16:49:59
7834,13513,BMI计算-从键盘输入,video,1.61563E+12,1373,1.61563E+12,2021-03-13T17:15:16,2021-03-13T16:52:23
7834,13514,练习-外部输入,assignment,1.61563E+12,46,1.61563E+12,2021-03-13T17:16:06,2021-03-13T17:15:20
7834,13515,BMI分段输出,video,1.61563E+12,674,1.61563E+12,2021-03-13T17:27:28,2021-03-13T17:16:14
7834,13516,练习-判断奇数或偶数,assignment,1.61563E+12,314,1.61563E+12,2021-03-13T17:32:47,2021-03-13T17:27:33
7834,13515,BMI分段输出,video,1.61563E+12,237,1.61563E+12,2021-03-13T17:36:46,2021-03-13T17:32:49
7834,13516,练习-判断奇数或偶数,assignment,1.61563E+12,15,1.61563E+12,2021-03-13T17:37:03,2021-03-13T17:36:48
7834,13517,讨论-Python用作计算器,discussion,1.61563E+12,59,1.61563E+12,2021-03-13T17:38:13,2021-03-13T17:37:14
8310,13505,计算平均气温,video,1.61565E+12,458,1.61565E+12,2021-03-13T23:08:53,2021-03-13T23:01:15
8310,13508,练习-计算行程费用,assignment,1.61565E+12,353,1.61565E+12,2021-03-13T23:14:48,2021-03-13T23:08:55
8310,13508,练习-计算行程费用,assignment,1.61565E+12,317,1.61565E+12,2021-03-13T23:21:02,2021-03-13T23:15:45
8310,13505,计算平均气温,video,1.61565E+12,147,1.61565E+12,2021-03-13T23:23:31,2021-03-13T23:21:04
8310,13508,练习-计算行程费用,assignment,1.61565E+12,127,1.61565E+12,2021-03-13T23:25:40,2021-03-13T23:23:33
8310,13505,计算平均气温,video,1.61565E+12,64,1.61565E+12,2021-03-13T23:26:52,2021-03-13T23:25:48
8310,13508,练习-计算行程费用,assignment,1.61565E+12,20,1.61565E+12,2021-03-13T23:27:14,2021-03-13T23:26:54
8310,13506,练习讲解-计算行程费用,video,1.61565E+12,325,1.61565E+12,2021-03-13T23:32:46,2021-03-13T23:27:21
8310,13507,控制输出格式,video,1.61565E+12,338,1.61565E+12,2021-03-13T23:38:25,2021-03-13T23:32:47
8286,13508,练习-计算行程费用,assignment,1.61568E+12,621,1.61568E+12,2021-03-14T09:10:12,2021-03-14T08:59:51
8286,13506,练习讲解-计算行程费用,video,1.61568E+12,368,1.61568E+12,2021-03-14T09:16:28,2021-03-14T09:10:20
8286,13507,控制输出格式,video,1.61568E+12,10,1.61568E+12,2021-03-14T09:16:44,2021-03-14T09:16:34
8286,13507,控制输出格式,video,1.61568E+12,326,1.61568E+12,2021-03-14T09:22:13,2021-03-14T09:16:47
8286,13509,练习-控制输出格式,assignment,1.61568E+12,2139,1.61569E+12,2021-03-14T09:57:55,2021-03-14T09:22:16
8286,13507,控制输出格式,video,1.61569E+12,67,1.61569E+12,2021-03-14T09:59:05,2021-03-14T09:57:58
8286,13509,练习-控制输出格式,assignment,1.61569E+12,1383,1.61569E+12,2021-03-14T10:22:11,2021-03-14T09:59:08
8286,13509,练习-控制输出格式,assignment,1.61569E+12,6,1.61569E+12,2021-03-14T10:22:20,2021-03-14T10:22:14
8286,13510,练习讲解-身高的公/英制转换,video,1.61569E+12,399,1.61569E+12,2021-03-14T10:29:01,2021-03-14T10:22:22
8286,13511,不规则面积计算,video,1.61569E+12,525,1.61569E+12,2021-03-14T10:37:49,2021-03-14T10:29:04
8070,13505,计算平均气温,video,1.61569E+12,16,1.61569E+12,2021-03-14T10:38:22,2021-03-14T10:38:06
8070,13505,计算平均气温,video,1.61569E+12,253,1.61569E+12,2021-03-14T10:42:37,2021-03-14T10:38:24
8070,13508,练习-计算行程费用,assignment,1.61569E+12,3028,1.61569E+12,2021-03-14T11:33:07,2021-03-14T10:42:39
8286,13512,练习-计算总面积,assignment,1.61569E+12,51,1.61569E+12,2021-03-14T11:02:54,2021-03-14T11:02:03
8286,13512,练习-计算总面积,assignment,1.61569E+12,197,1.61569E+12,2021-03-14T11:06:21,2021-03-14T11:03:04
8286,13511,不规则面积计算,video,1.61569E+12,92,1.61569E+12,2021-03-14T11:07:56,2021-03-14T11:06:24
8286,13512,练习-计算总面积,assignment,1.61569E+12,214,1.61569E+12,2021-03-14T11:11:33,2021-03-14T11:07:59
8286,13511,不规则面积计算,video,1.61569E+12,355,1.61569E+12,2021-03-14T11:17:30,2021-03-14T11:11:35
8286,13512,练习-计算总面积,assignment,1.61569E+12,266,1.61569E+12,2021-03-14T11:21:59,2021-03-14T11:17:33
8286,13513,BMI计算-从键盘输入,video,1.61569E+12,641,1.61569E+12,2021-03-14T11:32:43,2021-03-14T11:22:02
8286,13514,练习-外部输入,assignment,1.61569E+12,1219,1.61569E+12,2021-03-14T11:53:05,2021-03-14T11:32:46
8286,13512,练习-计算总面积,assignment,1.61569E+12,672,1.61569E+12,2021-03-14T12:04:21,2021-03-14T11:53:09
8070,13505,计算平均气温,video,1.61569E+12,238,1.61569E+12,2021-03-14T12:00:52,2021-03-14T11:56:54
8070,13508,练习-计算行程费用,assignment,1.61569E+12,196,1.61569E+12,2021-03-14T12:04:17,2021-03-14T12:01:01
8070,13506,练习讲解-计算行程费用,video,1.61569E+12,486,1.6157E+12,2021-03-14T12:12:25,2021-03-14T12:04:19
8286,13514,练习-外部输入,assignment,1.61569E+12,5334,1.6157E+12,2021-03-14T13:33:21,2021-03-14T12:04:27
8070,13508,练习-计算行程费用,assignment,1.6157E+12,11,1.6157E+12,2021-03-14T12:12:39,2021-03-14T12:12:28
8070,13507,控制输出格式,video,1.6157E+12,23,1.6157E+12,2021-03-14T12:13:13,2021-03-14T12:12:50
8070,13507,控制输出格式,video,1.6157E+12,299,1.6157E+12,2021-03-14T12:18:15,2021-03-14T12:13:16
8070,13509,练习-控制输出格式,assignment,1.6157E+12,952,1.6157E+12,2021-03-14T12:34:10,2021-03-14T12:18:18
8070,13510,练习讲解-身高的公/英制转换,video,1.6157E+12,1011,1.6157E+12,2021-03-14T12:51:03,2021-03-14T12:34:12
8070,13509,练习-控制输出格式,assignment,1.6157E+12,32,1.6157E+12,2021-03-14T12:51:38,2021-03-14T12:51:06
8070,13511,不规则面积计算,video,1.6157E+12,1804,1.6157E+12,2021-03-14T13:21:54,2021-03-14T12:51:50
8070,13512,练习-计算总面积,assignment,1.6157E+12,241,1.6157E+12,2021-03-14T13:25:58,2021-03-14T13:21:57
8070,13511,不规则面积计算,video,1.6157E+12,625,1.6157E+12,2021-03-14T13:36:26,2021-03-14T13:26:01
8286,13515,BMI分段输出,video,1.6157E+12,3856,1.6157E+12,2021-03-14T14:37:44,2021-03-14T13:33:28
8070,13512,练习-计算总面积,assignment,1.6157E+12,957,1.6157E+12,2021-03-14T13:52:27,2021-03-14T13:36:30
8070,13512,练习-计算总面积,assignment,1.6157E+12,7,1.6157E+12,2021-03-14T13:52:37,2021-03-14T13:52:30
8070,13513,BMI计算-从键盘输入,video,1.6157E+12,380,1.6157E+12,2021-03-14T13:58:59,2021-03-14T13:52:39
8070,13514,练习-外部输入,assignment,1.6157E+12,285,1.6157E+12,2021-03-14T14:03:49,2021-03-14T13:59:04
8070,13513,BMI计算-从键盘输入,video,1.6157E+12,227,1.6157E+12,2021-03-14T14:07:39,2021-03-14T14:03:52
8070,13514,练习-外部输入,assignment,1.6157E+12,4770,1.61571E+12,2021-03-14T15:27:11,2021-03-14T14:07:41
8048,13507,控制输出格式,video,1.6157E+12,7,1.6157E+12,2021-03-14T14:25:01,2021-03-14T14:24:54
8048,13507,控制输出格式,video,1.6157E+12,1162,1.6157E+12,2021-03-14T14:44:38,2021-03-14T14:25:16
8286,13516,练习-判断奇数或偶数,assignment,1.6157E+12,2885,1.61571E+12,2021-03-14T15:25:52,2021-03-14T14:37:47
8048,13509,练习-控制输出格式,assignment,1.6157E+12,183,1.6157E+12,2021-03-14T14:47:44,2021-03-14T14:44:41
8048,13510,练习讲解-身高的公/英制转换,video,1.6157E+12,759,1.61571E+12,2021-03-14T15:00:25,2021-03-14T14:47:46
8048,13509,练习-控制输出格式,assignment,1.61571E+12,6,1.61571E+12,2021-03-14T15:00:34,2021-03-14T15:00:28
8048,13509,练习-控制输出格式,assignment,1.61571E+12,6,1.61571E+12,2021-03-14T15:00:43,2021-03-14T15:00:37
8048,13517,讨论-Python用作计算器,discussion,1.61571E+12,38,1.61571E+12,2021-03-14T15:01:24,2021-03-14T15:00:46
8286,13517,讨论-Python用作计算器,discussion,1.61571E+12,123,1.61571E+12,2021-03-14T15:28:01,2021-03-14T15:25:58
